numbers,stimuli,correctanswer,correctanswer2,condition,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key,accuracy,RTs,participant,gender,age,handedness,frameRate,expName,date
7,cop_7.png,a,g,l,1,12,36,21,g,1,1.034221654,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
3,cop_3.png,a,g,l,2,18,66,18,a,1,1.034223487,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
6,cop_6.png,g,a,l,2,4,52,20,a,1,1.03422422,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
2,cop_2.png,g,a,l,3,18,90,17,g,1,1.03422422,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,cop_1.png,a,g,l,0,17,17,16,g,1,1.034224953,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,1,8,32,1,g,1,1.034224954,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
3,lawyer_3.png,g,a,t,2,4,52,2,g,1,1.034225686,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
6,cop_6.png,g,a,l,1,7,31,20,g,1,1.034225686,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
6,cop_6.png,g,a,l,0,7,7,20,g,1,1.034227153,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
9,cop_9.png,a,g,l,4,22,118,23,a,1,1.034228619,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,lawyer_7.png,g,a,t,1,11,35,5,a,1,1.034228985,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
6,lawyer_6.png,a,g,t,1,19,43,4,a,1,1.034229352,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,cop_9.png,a,g,l,2,6,54,23,a,1,1.034230085,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
6,lawyer_6.png,a,g,t,2,11,59,4,a,1,1.034230452,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
2,cop_2.png,g,a,l,4,11,107,17,a,1,1.034231185,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
6,cop_6.png,g,a,l,4,7,103,20,g,1,1.034231185,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,cop_1.png,a,g,l,4,11,107,16,g,1,1.034231185,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,3,15,87,5,a,1,1.034231551,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
1,lawyer_1.png,g,a,t,0,21,21,0,g,1,1.034231918,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
4,cop_4.png,g,a,l,3,22,94,19,a,1,1.034233018,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
7,lawyer_7.png,g,a,t,4,2,98,13,g,1,1.034235584,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
4,lawyer_4.png,a,g,t,0,4,4,11,g,1,1.03423595,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
9,cop_9.png,a,g,l,1,12,36,23,a,1,1.03423595,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
1,cop_1.png,a,g,l,3,19,91,16,g,1,1.034236317,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
1,lawyer_1.png,g,a,t,1,14,38,0,a,1,1.034238516,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
1,cop_1.png,a,g,l,2,8,56,16,a,1,1.034238516,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
7,lawyer_7.png,g,a,t,1,15,39,13,g,1,1.034239249,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
3,cop_3.png,a,g,l,2,10,58,18,a,1,1.034240716,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
3,lawyer_3.png,g,a,t,0,12,12,2,a,1,1.034242548,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
2,cop_2.png,g,a,l,1,9,33,17,a,1,1.034245847,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,cop_8.png,g,a,l,0,18,18,22,a,1,1.034246214,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
9,cop_9.png,a,g,l,2,23,71,23,a,1,1.03424658,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
3,lawyer_3.png,g,a,t,2,6,54,2,a,1,1.03424768,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,cop_8.png,g,a,l,3,0,72,22,a,1,1.03424878,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
1,lawyer_1.png,g,a,t,1,4,28,8,g,1,1.034249879,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
3,lawyer_3.png,g,a,t,4,15,111,2,a,1,1.034250246,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
7,cop_7.png,a,g,l,3,8,80,21,a,1,1.034252445,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,2,2,50,0,a,1,1.034252445,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,cop_8.png,g,a,l,2,19,67,22,g,1,1.034255378,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
6,lawyer_6.png,a,g,t,0,18,18,12,a,1,1.034261609,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
3,lawyer_3.png,g,a,t,4,16,112,2,a,1,1.034262342,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
6,cop_6.png,g,a,l,1,8,32,20,g,1,1.034269674,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
8,cop_8.png,g,a,l,4,11,107,22,g,1,1.034271506,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,cop_8.png,g,a,l,0,11,11,22,g,1,1.034279204,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,cop_8.png,g,a,l,0,8,8,22,g,1,1.034283603,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
9,lawyer_9.png,g,a,t,2,2,50,15,a,1,1.034285436,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
6,lawyer_6.png,a,g,t,0,22,22,4,g,1,1.034363879,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
8,cop_8.png,g,a,l,2,9,57,22,a,1,1.034380008,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
3,lawyer_3.png,g,a,t,1,20,44,10,a,1,1.034403834,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
4,cop_4.png,g,a,l,2,21,69,19,a,1,1.0344086,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
6,cop_6.png,g,a,l,4,21,117,20,g,1,1.034473481,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,1,1,25,14,g,1,1.034477146,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
7,lawyer_7.png,g,a,t,4,2,98,13,g,1,1.034482645,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,cop_2.png,g,a,l,2,14,62,17,g,1,1.034502072,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
3,lawyer_3.png,g,a,t,3,4,76,10,g,1,1.049898316,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,4,16,112,14,g,1,1.049975294,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
3,lawyer_3.png,g,a,t,0,14,14,10,a,1,1.050057403,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
3,lawyer_3.png,g,a,t,3,13,85,2,a,1,1.050080497,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,cop_1.png,a,g,l,2,15,63,16,a,1,1.050091493,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
2,cop_2.png,g,a,l,0,6,6,17,a,1,1.050099191,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
6,lawyer_6.png,a,g,t,1,20,44,12,g,1,1.050119352,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
2,lawyer_2.png,a,g,t,0,22,22,1,a,1,1.050120085,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
1,cop_1.png,a,g,l,1,9,33,16,a,1,1.050141712,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
4,cop_4.png,g,a,l,4,0,96,19,a,1,1.050171037,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
7,cop_7.png,a,g,l,2,14,62,21,g,1,1.050234085,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
2,lawyer_2.png,a,g,t,0,7,7,9,a,1,1.050264876,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
1,cop_1.png,a,g,l,1,3,27,16,g,1,1.050278072,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
1,cop_1.png,a,g,l,3,18,90,16,a,1,1.050300432,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
3,lawyer_3.png,g,a,t,3,18,90,10,g,1,1.050345519,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
4,cop_4.png,g,a,l,1,23,47,19,a,1,1.050387674,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
4,cop_4.png,g,a,l,0,14,14,19,g,1,1.050398304,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
4,lawyer_4.png,a,g,t,4,15,111,11,g,1,1.050414066,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
6,lawyer_6.png,a,g,t,1,14,38,4,g,1,1.050418465,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
8,cop_8.png,g,a,l,4,23,119,22,a,1,1.050434227,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
6,cop_6.png,g,a,l,2,21,69,20,g,1,1.050447789,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
8,lawyer_8.png,a,g,t,0,11,11,14,g,1,1.050473082,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
3,cop_3.png,a,g,l,4,0,96,18,g,1,1.050491777,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
9,lawyer_9.png,g,a,t,3,14,86,15,g,1,1.050520735,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
7,lawyer_7.png,g,a,t,4,22,118,13,g,1,1.050543095,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
6,cop_6.png,g,a,l,1,11,35,20,a,1,1.050547127,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,0,4,4,1,a,1,1.050561423,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
2,cop_2.png,g,a,l,3,16,88,17,g,1,1.050562156,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
4,cop_4.png,g,a,l,2,18,66,19,a,1,1.050577918,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
4,lawyer_4.png,a,g,t,1,21,45,3,g,1,1.050612008,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
1,cop_1.png,a,g,l,1,13,37,16,g,1,1.050614941,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
7,cop_7.png,a,g,l,1,22,46,21,g,1,1.050676889,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
1,cop_1.png,a,g,l,4,15,111,16,g,1,1.050704748,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
2,lawyer_2.png,a,g,t,1,3,27,9,a,1,1.050728941,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
9,cop_9.png,a,g,l,1,0,24,23,g,1,1.050735539,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
8,cop_8.png,g,a,l,4,23,119,22,g,1,1.050740671,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
1,lawyer_1.png,g,a,t,2,17,65,8,a,1,1.050741037,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
1,lawyer_1.png,g,a,t,0,19,19,8,a,1,1.050753867,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
9,lawyer_9.png,g,a,t,1,22,46,7,a,1,1.050763031,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
9,lawyer_9.png,g,a,t,2,3,51,7,a,1,1.05077806,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
6,lawyer_6.png,a,g,t,0,17,17,12,g,1,1.050781359,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
1,cop_1.png,a,g,l,0,11,11,16,g,1,1.050785758,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
8,lawyer_8.png,a,g,t,3,1,73,14,a,1,1.05078869,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,cop_4.png,g,a,l,2,18,66,19,a,1,1.050789423,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
2,cop_2.png,g,a,l,1,19,43,17,a,1,1.050808118,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
1,cop_1.png,a,g,l,0,16,16,16,g,1,1.050808851,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
8,cop_8.png,g,a,l,0,21,21,22,a,1,1.050810317,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
6,cop_6.png,g,a,l,1,11,35,20,g,1,1.050815449,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
7,lawyer_7.png,g,a,t,3,7,79,13,a,1,1.050818748,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
7,cop_7.png,a,g,l,3,2,74,21,a,1,1.05082168,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
4,cop_4.png,g,a,l,1,21,45,19,g,1,1.050822414,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
8,lawyer_8.png,a,g,t,0,4,4,6,a,1,1.05082278,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
8,lawyer_8.png,a,g,t,1,9,33,6,a,1,1.050827912,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
9,lawyer_9.png,g,a,t,2,14,62,7,a,1,1.050831944,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
3,lawyer_3.png,g,a,t,3,13,85,2,g,1,1.050832677,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
6,cop_6.png,g,a,l,0,23,23,20,a,1,1.05083341,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
7,cop_7.png,a,g,l,1,16,40,21,a,1,1.050835243,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
8,lawyer_8.png,a,g,t,3,7,79,6,a,1,1.050835609,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
8,cop_8.png,g,a,l,1,2,26,22,a,1,1.050837443,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
1,lawyer_1.png,g,a,t,4,20,116,0,g,1,1.050837443,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
3,lawyer_3.png,g,a,t,4,13,109,2,g,1,1.050840008,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
9,cop_9.png,a,g,l,2,7,55,23,g,1,1.050840375,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
2,lawyer_2.png,a,g,t,3,2,74,9,a,1,1.050842208,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
3,lawyer_3.png,g,a,t,3,0,72,2,a,1,1.050842574,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
9,cop_9.png,a,g,l,4,21,117,23,g,1,1.050842941,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
1,cop_1.png,a,g,l,3,15,87,16,g,1,1.050843307,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,cop_8.png,g,a,l,1,8,32,22,g,1,1.050845873,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
8,lawyer_8.png,a,g,t,1,16,40,6,a,1,1.050847706,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,3,10,82,11,g,1,1.050848073,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
3,lawyer_3.png,g,a,t,0,14,14,2,g,1,1.050849539,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
7,lawyer_7.png,g,a,t,0,22,22,5,a,1,1.050849906,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,cop_7.png,a,g,l,1,5,29,21,g,1,1.050851372,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
7,lawyer_7.png,g,a,t,0,14,14,13,g,1,1.050852472,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,3,21,93,0,a,1,1.050852838,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
9,cop_9.png,a,g,l,2,23,71,23,g,1,1.050853204,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
4,cop_4.png,g,a,l,0,18,18,19,a,1,1.050855037,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
2,lawyer_2.png,a,g,t,2,19,67,1,a,1,1.050855037,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,cop_2.png,g,a,l,3,10,82,17,g,1,1.050855404,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
8,lawyer_8.png,a,g,t,1,15,39,14,g,1,1.050856504,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
4,cop_4.png,g,a,l,1,0,24,19,g,1,1.050856504,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
8,lawyer_8.png,a,g,t,4,0,96,14,a,1,1.05085687,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
2,cop_2.png,g,a,l,3,13,85,17,a,1,1.050857237,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,1,3,27,14,g,1,1.050857603,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
4,lawyer_4.png,a,g,t,1,12,36,11,a,1,1.050859069,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
6,cop_6.png,g,a,l,1,3,27,20,g,1,1.050860536,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,cop_8.png,g,a,l,1,5,29,22,g,1,1.050860902,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
1,lawyer_1.png,g,a,t,3,18,90,8,g,1,1.050860902,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
3,lawyer_3.png,g,a,t,4,14,110,10,a,1,1.050861269,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
6,cop_6.png,g,a,l,0,22,22,20,a,1,1.050863468,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
3,cop_3.png,a,g,l,3,23,95,18,a,1,1.050864934,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,3,23,95,11,g,1,1.050865301,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
2,lawyer_2.png,a,g,t,0,5,5,1,g,1,1.050865667,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
6,cop_6.png,g,a,l,3,21,93,20,g,1,1.050866034,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
1,lawyer_1.png,g,a,t,0,20,20,0,g,1,1.050866401,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
4,lawyer_4.png,a,g,t,4,6,102,11,g,1,1.050866401,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,lawyer_3.png,g,a,t,4,14,110,10,g,1,1.050866401,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
9,lawyer_9.png,g,a,t,4,6,102,7,a,1,1.0508697,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
4,cop_4.png,g,a,l,2,20,68,19,a,1,1.050871166,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
6,lawyer_6.png,a,g,t,1,1,25,4,g,1,1.050871166,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
9,lawyer_9.png,g,a,t,1,12,36,15,a,1,1.050871532,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
4,cop_4.png,g,a,l,0,18,18,19,a,1,1.050872632,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
6,lawyer_6.png,a,g,t,3,2,74,12,a,1,1.050874098,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
9,lawyer_9.png,g,a,t,1,22,46,15,a,1,1.050874832,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
1,lawyer_1.png,g,a,t,3,0,72,0,g,1,1.050875565,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
6,cop_6.png,g,a,l,4,8,104,20,g,1,1.050876298,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
4,lawyer_4.png,a,g,t,1,23,47,11,g,1,1.050877398,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
3,lawyer_3.png,g,a,t,0,10,10,10,a,1,1.050878864,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
8,lawyer_8.png,a,g,t,2,2,50,14,a,1,1.050879597,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
1,lawyer_1.png,g,a,t,4,16,112,0,a,1,1.050879963,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,lawyer_1.png,g,a,t,1,11,35,0,g,1,1.050880697,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
1,cop_1.png,a,g,l,2,5,53,16,a,1,1.050881063,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
3,lawyer_3.png,g,a,t,3,20,92,2,g,1,1.050883262,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
7,lawyer_7.png,g,a,t,0,5,5,5,g,1,1.050883996,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
1,lawyer_1.png,g,a,t,2,23,71,8,a,1,1.050884362,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
7,cop_7.png,a,g,l,1,12,36,21,g,1,1.050884729,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,lawyer_1.png,g,a,t,1,16,40,0,g,1,1.050885828,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,lawyer_3.png,g,a,t,0,1,1,2,a,1,1.050887295,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
6,cop_6.png,g,a,l,1,11,35,20,g,1,1.050887661,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
9,lawyer_9.png,g,a,t,3,1,73,7,a,1,1.050888028,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
3,cop_3.png,a,g,l,4,17,113,18,g,1,1.050889494,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,4,20,116,9,g,1,1.050891327,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
9,lawyer_9.png,g,a,t,1,12,36,15,g,1,1.05089206,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
4,lawyer_4.png,a,g,t,0,5,5,3,g,1,1.050893526,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
2,cop_2.png,g,a,l,4,9,105,17,g,1,1.050894259,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
3,lawyer_3.png,g,a,t,2,2,50,10,a,1,1.050894626,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
3,cop_3.png,a,g,l,1,16,40,18,g,1,1.050894992,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
2,cop_2.png,g,a,l,3,1,73,17,a,1,1.050902324,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,cop_1.png,a,g,l,4,5,101,16,g,1,1.050905989,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
1,lawyer_1.png,g,a,t,3,12,84,8,a,1,1.050906722,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
8,cop_8.png,g,a,l,1,9,33,22,g,1,1.050906722,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
8,lawyer_8.png,a,g,t,3,5,77,6,g,1,1.050907455,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,cop_4.png,g,a,l,2,11,59,19,a,1,1.050908555,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
3,cop_3.png,a,g,l,3,14,86,18,a,1,1.05091442,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,cop_9.png,a,g,l,4,9,105,23,a,1,1.05091442,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,cop_2.png,g,a,l,1,13,37,17,a,1,1.050914787,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
7,lawyer_7.png,g,a,t,0,10,10,13,a,1,1.050918452,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,cop_3.png,a,g,l,3,22,94,18,g,1,1.050919918,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
7,cop_7.png,a,g,l,2,21,69,21,g,1,1.05092615,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
4,cop_4.png,g,a,l,1,21,45,19,g,1,1.050927616,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
6,cop_6.png,g,a,l,3,7,79,20,a,1,1.050928349,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,4,21,117,5,a,1,1.050929449,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
9,lawyer_9.png,g,a,t,2,14,62,7,a,1,1.050929816,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
8,cop_8.png,g,a,l,2,8,56,22,a,1,1.050931282,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
3,lawyer_3.png,g,a,t,1,14,38,2,g,1,1.050934581,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
6,lawyer_6.png,a,g,t,0,23,23,4,a,1,1.05093678,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
7,cop_7.png,a,g,l,3,19,91,21,a,1,1.05093788,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
7,lawyer_7.png,g,a,t,2,23,71,13,g,1,1.050940079,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
