numbers,stimuli,correctanswer,correctanswer2,condition,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key,accuracy,RTs,participant,gender,age,handedness,frameRate,expName,date
4,lawyer_4.png,a,g,t,2,0,16,3,a,1,0.4009705768,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
4,lawyer_4.png,a,g,t,4,4,36,3,g,1,0.4009716766,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
3,lawyer_3.png,g,a,t,0,1,1,2,g,1,0.4009727763,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
7,lawyer_7.png,g,a,t,4,7,39,5,a,1,0.4009735091,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
1,lawyer_1.png,g,a,t,0,1,1,0,a,1,0.4009760754,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
9,lawyer_9.png,g,a,t,2,7,23,7,a,1,0.4009775417,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
6,lawyer_6.png,a,g,t,1,2,10,4,a,1,0.4009779082,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,2,5,21,0,a,1,0.4009830402,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
3,lawyer_3.png,g,a,t,1,2,10,2,g,1,0.4009837732,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
6,lawyer_6.png,a,g,t,1,6,14,4,g,1,0.4009841396,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,4,1,33,1,g,1,0.4009889052,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
7,lawyer_7.png,g,a,t,1,2,10,5,a,1,0.4009911043,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
4,lawyer_4.png,a,g,t,0,5,5,3,g,1,0.4009911043,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
6,lawyer_6.png,a,g,t,2,6,22,4,g,1,0.4009911045,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
2,lawyer_2.png,a,g,t,1,1,9,1,g,1,0.4009929374,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
8,lawyer_8.png,a,g,t,4,2,34,6,g,1,0.4009944033,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
7,lawyer_7.png,g,a,t,3,1,25,5,g,1,0.4009966026,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,3,0,24,5,a,1,0.4010013682,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
1,lawyer_1.png,g,a,t,3,7,31,0,g,1,0.4010017345,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
8,lawyer_8.png,a,g,t,3,3,27,6,a,1,0.4010028342,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
2,lawyer_2.png,a,g,t,3,1,25,1,a,1,0.4010046669,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
7,lawyer_7.png,g,a,t,2,3,19,5,a,1,0.4010046672,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
1,lawyer_1.png,g,a,t,1,0,8,0,g,1,0.4010054001,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,0,3,3,6,g,1,0.4010061333,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,4,6,38,6,g,1,0.4010065,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
1,lawyer_1.png,g,a,t,0,1,1,0,a,1,0.4010068665,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
8,lawyer_8.png,a,g,t,1,0,8,6,g,1,0.4010075997,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,lawyer_4.png,a,g,t,4,5,37,3,g,1,0.4010079661,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
9,lawyer_9.png,g,a,t,1,3,11,7,g,1,0.401009799,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,lawyer_3.png,g,a,t,2,1,17,2,a,1,0.4010134644,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
9,lawyer_9.png,g,a,t,4,0,32,7,g,1,0.4010134647,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,0,1,1,6,g,1,0.4010149307,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
8,lawyer_8.png,a,g,t,1,1,9,6,g,1,0.4010149307,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
9,lawyer_9.png,g,a,t,1,4,12,7,g,1,0.4010149308,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
7,lawyer_7.png,g,a,t,3,7,31,5,a,1,0.4010152973,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,4,5,37,5,a,1,0.4010163969,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
7,lawyer_7.png,g,a,t,2,1,17,5,g,1,0.4010240948,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
6,lawyer_6.png,a,g,t,4,4,36,4,a,1,0.4010255607,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
2,lawyer_2.png,a,g,t,1,4,12,1,a,1,0.4010259275,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
2,lawyer_2.png,a,g,t,3,1,25,1,a,1,0.4010270273,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
4,lawyer_4.png,a,g,t,3,3,27,3,a,1,0.4010299598,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
4,lawyer_4.png,a,g,t,1,1,9,3,a,1,0.4010328923,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,3,2,26,5,g,1,0.4010354581,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
4,lawyer_4.png,a,g,t,3,6,30,3,a,1,0.4010413231,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
2,lawyer_2.png,a,g,t,3,3,27,1,g,1,0.401045722,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
8,lawyer_8.png,a,g,t,4,7,39,6,g,1,0.4010625833,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
4,lawyer_4.png,a,g,t,4,1,33,3,g,1,0.4010952073,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
3,lawyer_3.png,g,a,t,3,0,24,2,a,1,0.4012630917,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
9,lawyer_9.png,g,a,t,0,6,6,7,g,1,0.4016252528,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,1,2,10,3,g,1,0.416583458,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
2,lawyer_2.png,a,g,t,2,0,16,1,a,1,0.4166322101,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
3,lawyer_3.png,g,a,t,0,2,2,2,g,1,0.4167542744,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,1,1,9,6,g,1,0.4168946669,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
4,lawyer_4.png,a,g,t,4,0,32,3,g,1,0.4169173935,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,0,6,6,5,g,1,0.4169203257,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
8,lawyer_8.png,a,g,t,1,3,11,6,g,1,0.4169206927,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
4,lawyer_4.png,a,g,t,4,0,32,3,g,1,0.4169302233,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,1,4,12,5,a,1,0.4169305894,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
1,lawyer_1.png,g,a,t,4,7,39,0,a,1,0.4169445192,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
3,lawyer_3.png,g,a,t,4,6,38,2,a,1,0.4169452521,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
4,lawyer_4.png,a,g,t,4,0,32,3,a,1,0.4169456186,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
9,lawyer_9.png,g,a,t,0,7,7,7,g,1,0.4171182683,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
6,lawyer_6.png,a,g,t,0,3,3,4,g,1,0.4173253746,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
7,lawyer_7.png,g,a,t,0,3,3,5,a,1,0.4173503006,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,1,3,11,1,a,1,0.4173693619,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
6,lawyer_6.png,a,g,t,3,1,25,4,g,1,0.4175101207,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
9,lawyer_9.png,g,a,t,4,1,33,7,g,1,0.4175229503,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
2,lawyer_2.png,a,g,t,3,0,24,1,a,1,0.4175401786,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
1,lawyer_1.png,g,a,t,0,3,3,0,g,1,0.4175434776,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
2,lawyer_2.png,a,g,t,3,6,30,1,a,1,0.417545677,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
8,lawyer_8.png,a,g,t,0,7,7,6,a,1,0.4175614393,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,lawyer_4.png,a,g,t,0,1,1,3,g,1,0.4175724359,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,2,4,20,0,g,1,0.4176024939,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,1,0,8,6,a,1,0.4176068925,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
7,lawyer_7.png,g,a,t,2,2,18,5,g,1,0.4176076255,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,0,5,5,1,g,1,0.4176079922,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
8,lawyer_8.png,a,g,t,3,7,31,6,a,1,0.4176083589,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,2,5,21,6,a,1,0.4176094583,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
3,lawyer_3.png,g,a,t,1,4,12,2,g,1,0.4176123908,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
3,lawyer_3.png,g,a,t,3,0,24,2,g,1,0.4176160563,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
8,lawyer_8.png,a,g,t,3,6,30,6,g,1,0.4176160567,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,4,1,33,6,a,1,0.4176175226,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
9,lawyer_9.png,g,a,t,1,3,11,7,a,1,0.4176193555,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,3,6,30,6,g,1,0.4176200884,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
1,lawyer_1.png,g,a,t,2,0,16,0,a,1,0.4176230212,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
6,lawyer_6.png,a,g,t,1,0,8,4,g,1,0.417625587,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
9,lawyer_9.png,g,a,t,3,1,25,7,a,1,0.4176288859,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,0,2,2,3,a,1,0.4176303521,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
7,lawyer_7.png,g,a,t,0,4,4,5,g,1,0.4176303525,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,4,3,35,3,a,1,0.417631452,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
1,lawyer_1.png,g,a,t,1,7,15,0,g,1,0.4176318189,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,lawyer_8.png,a,g,t,2,1,17,6,g,1,0.4176329183,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
3,lawyer_3.png,g,a,t,3,3,27,2,a,1,0.4176347511,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
2,lawyer_2.png,a,g,t,4,6,38,1,g,1,0.4176354841,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
6,lawyer_6.png,a,g,t,0,0,0,4,a,1,0.4176380499,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
8,lawyer_8.png,a,g,t,0,1,1,6,g,1,0.4176380499,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
4,lawyer_4.png,a,g,t,1,7,15,3,a,1,0.4176402495,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
3,lawyer_3.png,g,a,t,2,2,18,2,g,1,0.4176402495,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,3,6,30,0,g,1,0.417640616,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
8,lawyer_8.png,a,g,t,2,1,17,6,a,1,0.4176413491,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
8,lawyer_8.png,a,g,t,2,0,16,6,a,1,0.4176428155,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
6,lawyer_6.png,a,g,t,4,3,35,4,g,1,0.4176435485,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
4,lawyer_4.png,a,g,t,1,6,14,3,a,1,0.4176453813,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,0,0,0,6,g,1,0.4176457478,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,0,7,7,5,g,1,0.4176475806,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
9,lawyer_9.png,g,a,t,4,5,37,7,g,1,0.417648314,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
2,lawyer_2.png,a,g,t,3,7,31,1,a,1,0.4176501464,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
8,lawyer_8.png,a,g,t,0,2,2,6,g,1,0.4176505131,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
2,lawyer_2.png,a,g,t,2,0,16,1,g,1,0.4176508796,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
9,lawyer_9.png,g,a,t,3,6,30,7,g,1,0.4176508798,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,lawyer_1.png,g,a,t,1,6,14,0,g,1,0.4176512463,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
3,lawyer_3.png,g,a,t,2,1,17,2,g,1,0.4176523457,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
6,lawyer_6.png,a,g,t,0,6,6,4,a,1,0.4176541786,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
3,lawyer_3.png,g,a,t,3,3,27,2,g,1,0.4176545453,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
2,lawyer_2.png,a,g,t,1,4,12,1,a,1,0.4176560114,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
9,lawyer_9.png,g,a,t,1,7,15,7,a,1,0.4176574778,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,lawyer_8.png,a,g,t,4,1,33,6,a,1,0.4176578444,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
4,lawyer_4.png,a,g,t,4,3,35,3,g,1,0.4176582108,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
4,lawyer_4.png,a,g,t,4,4,36,3,a,1,0.4176593106,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
3,lawyer_3.png,g,a,t,4,3,35,2,g,1,0.4176604101,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
9,lawyer_9.png,g,a,t,2,7,23,7,a,1,0.417660777,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,2,2,18,6,g,1,0.4176611435,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,3,1,25,5,g,1,0.4176611435,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,lawyer_4.png,a,g,t,1,6,14,3,g,1,0.4176615099,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
7,lawyer_7.png,g,a,t,3,7,31,5,a,1,0.4176629761,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
9,lawyer_9.png,g,a,t,1,1,9,7,a,1,0.4176637093,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
2,lawyer_2.png,a,g,t,0,2,2,1,a,1,0.4176648089,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,2,3,19,5,g,1,0.4176666418,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
2,lawyer_2.png,a,g,t,3,0,24,1,g,1,0.4176673747,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
6,lawyer_6.png,a,g,t,0,2,2,4,g,1,0.4176684746,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
9,lawyer_9.png,g,a,t,1,5,13,7,a,1,0.4176688413,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,lawyer_4.png,a,g,t,2,5,21,3,a,1,0.4176717736,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
9,lawyer_9.png,g,a,t,1,1,9,7,a,1,0.4176732397,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
2,lawyer_2.png,a,g,t,1,1,9,1,a,1,0.4176736062,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
2,lawyer_2.png,a,g,t,4,7,39,1,a,1,0.4176739729,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
6,lawyer_6.png,a,g,t,3,6,30,4,g,1,0.4176743394,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,2,1,17,3,a,1,0.4176743395,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
4,lawyer_4.png,a,g,t,4,5,37,3,a,1,0.4176743396,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
2,lawyer_2.png,a,g,t,4,6,38,1,g,1,0.4176750726,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
7,lawyer_7.png,g,a,t,0,5,5,5,g,1,0.4176761725,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,4,6,38,0,a,1,0.4176780051,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
4,lawyer_4.png,a,g,t,4,6,38,3,g,1,0.4176780051,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
4,lawyer_4.png,a,g,t,0,1,1,3,g,1,0.4176802044,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
9,lawyer_9.png,g,a,t,3,0,24,7,a,1,0.4176813043,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
1,lawyer_1.png,g,a,t,3,0,24,0,g,1,0.4176824037,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
2,lawyer_2.png,a,g,t,4,1,33,1,a,1,0.4176827704,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
2,lawyer_2.png,a,g,t,3,5,29,1,a,1,0.4176835036,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
7,lawyer_7.png,g,a,t,3,4,28,5,a,1,0.4176842365,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
3,lawyer_3.png,g,a,t,1,7,15,2,g,1,0.4176882687,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,4,1,33,5,a,1,0.4176886353,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
4,lawyer_4.png,a,g,t,0,3,3,3,a,1,0.4176893684,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
7,lawyer_7.png,g,a,t,2,7,23,5,a,1,0.417690468,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,1,2,10,0,a,1,0.4176904683,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
3,lawyer_3.png,g,a,t,0,1,1,2,g,1,0.4176926676,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
4,lawyer_4.png,a,g,t,3,7,31,3,a,1,0.4176937672,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
2,lawyer_2.png,a,g,t,2,5,21,1,a,1,0.4176945002,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
2,lawyer_2.png,a,g,t,2,3,19,1,g,1,0.4176985323,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
7,lawyer_7.png,g,a,t,0,7,7,5,a,1,0.4177010984,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
4,lawyer_4.png,a,g,t,3,3,27,3,g,1,0.4177062302,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
1,lawyer_1.png,g,a,t,0,2,2,0,a,1,0.4177065967,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
7,lawyer_7.png,g,a,t,1,2,10,5,a,1,0.4177095294,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,3,0,24,5,a,1,0.4177186933,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
7,lawyer_7.png,g,a,t,2,1,17,5,a,1,0.4177194263,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
6,lawyer_6.png,a,g,t,4,4,36,4,g,1,0.4177208929,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,0,0,0,1,a,1,0.4177304232,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
6,lawyer_6.png,a,g,t,3,4,28,4,a,1,0.4177340888,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
8,lawyer_8.png,a,g,t,2,4,20,6,g,1,0.4177436195,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,2,7,23,3,a,1,0.4177513169,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,3,2,26,6,g,1,0.41775315,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
4,lawyer_4.png,a,g,t,4,1,33,3,g,1,0.4177568154,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,2,6,22,3,g,1,0.41776268,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
6,lawyer_6.png,a,g,t,0,2,2,4,g,1,0.4177707447,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
6,lawyer_6.png,a,g,t,1,6,14,4,a,1,0.4177806417,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
6,lawyer_6.png,a,g,t,2,3,19,4,g,1,0.4178282944,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
4,lawyer_4.png,a,g,t,0,2,2,3,a,1,0.4178411239,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,lawyer_8.png,a,g,t,0,2,2,6,g,1,0.4179246998,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,0,7,7,3,g,1,0.4179254329,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
1,lawyer_1.png,g,a,t,2,2,18,0,g,1,0.4179573236,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,3,7,31,3,g,1,0.418066192,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,1,5,13,3,g,1,0.418231877,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
1,lawyer_1.png,g,a,t,1,1,9,0,a,1,0.4182894267,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
3,lawyer_3.png,g,a,t,2,3,19,2,g,1,0.4335731366,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,3,2,26,6,g,1,0.4335841336,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
4,lawyer_4.png,a,g,t,4,1,33,3,g,1,0.4336031945,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,lawyer_9.png,g,a,t,4,4,36,7,g,1,0.433736989,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
2,lawyer_2.png,a,g,t,1,1,9,1,a,1,0.4338429247,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
4,lawyer_4.png,a,g,t,3,6,30,3,g,1,0.4338616193,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,0,6,6,1,g,1,0.433930166,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
8,lawyer_8.png,a,g,t,4,3,35,6,g,1,0.433937497,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,4,7,39,5,g,1,0.4340459988,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
4,lawyer_4.png,a,g,t,4,6,38,3,a,1,0.4340577287,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
1,lawyer_1.png,g,a,t,3,2,26,0,a,1,0.4341669632,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
8,lawyer_8.png,a,g,t,4,0,32,6,g,1,0.434180893,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
1,lawyer_1.png,g,a,t,1,1,9,0,a,1,0.4342054523,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
7,lawyer_7.png,g,a,t,3,0,24,5,g,1,0.4342105843,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
4,lawyer_4.png,a,g,t,1,6,14,3,a,1,0.4342113172,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
6,lawyer_6.png,a,g,t,3,2,26,4,a,1,0.4342193818,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
